TimeKey,Date,Year,Quarter,Month,Week,Day,Weekday,FiscalYear,FiscalQuarter
366,2001-01-04,2001,2001Q1,January,1,4,Thursday,2001,2001Q1
367,2001-01-05,2001,2001Q1,January,1,5,Friday,2001,2001Q1
368,2001-01-06,2001,2001Q1,January,1,6,Saturday,2001,2001Q1
369,2001-01-07,2001,2001Q1,January,1,7,Sunday,2001,2001Q1
370,2001-01-08,2001,2001Q1,January,2,8,Monday,2001,2001Q1
371,2001-01-09,2001,2001Q1,January,2,9,Tuesday,2001,2001Q1
372,2001-01-10,2001,2001Q1,January,2,10,Wednesday,2001,2001Q1
373,2001-01-11,2001,2001Q1,January,2,11,Thursday,2001,2001Q1
374,2001-01-12,2001,2001Q1,January,2,12,Friday,2001,2001Q1
375,2001-01-13,2001,2001Q1,January,2,13,Saturday,2001,2001Q1
376,2001-01-14,2001,2001Q1,January,2,14,Sunday,2001,2001Q1
377,2001-01-15,2001,2001Q1,January,3,15,Monday,2001,2001Q1
378,2001-01-16,2001,2001Q1,January,3,16,Tuesday,2001,2001Q1
379,2001-01-17,2001,2001Q1,January,3,17,Wednesday,2001,2001Q1
380,2001-01-18,2001,2001Q1,January,3,18,Thursday,2001,2001Q1
381,2001-01-19,2001,2001Q1,January,3,19,Friday,2001,2001Q1
382,2001-01-20,2001,2001Q1,January,3,20,Saturday,2001,2001Q1
383,2001-01-21,2001,2001Q1,January,3,21,Sunday,2001,2001Q1
384,2001-01-22,2001,2001Q1,January,4,22,Monday,2001,2001Q1
385,2001-01-23,2001,2001Q1,January,4,23,Tuesday,2001,2001Q1
386,2001-01-24,2001,2001Q1,January,4,24,Wednesday,2001,2001Q1
387,2001-01-25,2001,2001Q1,January,4,25,Thursday,2001,2001Q1
388,2001-01-26,2001,2001Q1,January,4,26,Friday,2001,2001Q1
389,2001-01-27,2001,2001Q1,January,4,27,Saturday,2001,2001Q1
390,2001-01-28,2001,2001Q1,January,4,28,Sunday,2001,2001Q1
391,2001-01-29,2001,2001Q1,January,5,29,Monday,2001,2001Q1
392,2001-01-30,2001,2001Q1,January,5,30,Tuesday,2001,2001Q1
393,2001-01-31,2001,2001Q1,January,5,31,Wednesday,2001,2001Q1
394,2001-02-01,2001,2001Q1,February,5,1,Thursday,2001,2001Q1
395,2001-02-02,2001,2001Q1,February,5,2,Friday,2001,2001Q1
396,2001-02-03,2001,2001Q1,February,5,3,Saturday,2001,2001Q1
397,2001-02-04,2001,2001Q1,February,5,4,Sunday,2001,2001Q1
398,2001-02-05,2001,2001Q1,February,6,5,Monday,2001,2001Q1
399,2001-02-06,2001,2001Q1,February,6,6,Tuesday,2001,2001Q1
400,2001-02-07,2001,2001Q1,February,6,7,Wednesday,2001,2001Q1
401,2001-02-08,2001,2001Q1,February,6,8,Thursday,2001,2001Q1
402,2001-02-09,2001,2001Q1,February,6,9,Friday,2001,2001Q1
403,2001-02-10,2001,2001Q1,February,6,10,Saturday,2001,2001Q1
404,2001-02-11,2001,2001Q1,February,6,11,Sunday,2001,2001Q1
405,2001-02-12,2001,2001Q1,February,7,12,Monday,2001,2001Q1
406,2001-02-13,2001,2001Q1,February,7,13,Tuesday,2001,2001Q1
407,2001-02-14,2001,2001Q1,February,7,14,Wednesday,2001,2001Q1
408,2001-02-15,2001,2001Q1,February,7,15,Thursday,2001,2001Q1
409,2001-02-16,2001,2001Q1,February,7,16,Friday,2001,2001Q1
410,2001-02-17,2001,2001Q1,February,7,17,Saturday,2001,2001Q1
411,2001-02-18,2001,2001Q1,February,7,18,Sunday,2001,2001Q1
412,2001-02-19,2001,2001Q1,February,8,19,Monday,2001,2001Q1
413,2001-02-20,2001,2001Q1,February,8,20,Tuesday,2001,2001Q1
414,2001-02-21,2001,2001Q1,February,8,21,Wednesday,2001,2001Q1
415,2001-02-22,2001,2001Q1,February,8,22,Thursday,2001,2001Q1
416,2001-02-23,2001,2001Q1,February,8,23,Friday,2001,2001Q1
417,2001-02-24,2001,2001Q1,February,8,24,Saturday,2001,2001Q1
418,2001-02-25,2001,2001Q1,February,8,25,Sunday,2001,2001Q1
419,2001-02-26,2001,2001Q1,February,9,26,Monday,2001,2001Q1
420,2001-02-27,2001,2001Q1,February,9,27,Tuesday,2001,2001Q1
421,2001-02-28,2001,2001Q1,February,9,28,Wednesday,2001,2001Q1
422,2001-03-01,2001,2001Q1,March,9,1,Thursday,2001,2001Q1
423,2001-03-02,2001,2001Q1,March,9,2,Friday,2001,2001Q1
424,2001-03-03,2001,2001Q1,March,9,3,Saturday,2001,2001Q1
425,2001-03-04,2001,2001Q1,March,9,4,Sunday,2001,2001Q1
426,2001-03-05,2001,2001Q1,March,10,5,Monday,2001,2001Q1
427,2001-03-06,2001,2001Q1,March,10,6,Tuesday,2001,2001Q1
428,2001-03-07,2001,2001Q1,March,10,7,Wednesday,2001,2001Q1
429,2001-03-08,2001,2001Q1,March,10,8,Thursday,2001,2001Q1
430,2001-03-09,2001,2001Q1,March,10,9,Friday,2001,2001Q1
431,2001-03-10,2001,2001Q1,March,10,10,Saturday,2001,2001Q1
432,2001-03-11,2001,2001Q1,March,10,11,Sunday,2001,2001Q1
433,2001-03-12,2001,2001Q1,March,11,12,Monday,2001,2001Q1
434,2001-03-13,2001,2001Q1,March,11,13,Tuesday,2001,2001Q1
435,2001-03-14,2001,2001Q1,March,11,14,Wednesday,2001,2001Q1
436,2001-03-15,2001,2001Q1,March,11,15,Thursday,2001,2001Q1
437,2001-03-16,2001,2001Q1,March,11,16,Friday,2001,2001Q1
438,2001-03-17,2001,2001Q1,March,11,17,Saturday,2001,2001Q1
439,2001-03-18,2001,2001Q1,March,11,18,Sunday,2001,2001Q1
440,2001-03-19,2001,2001Q1,March,12,19,Monday,2001,2001Q1
441,2001-03-20,2001,2001Q1,March,12,20,Tuesday,2001,2001Q1
442,2001-03-21,2001,2001Q1,March,12,21,Wednesday,2001,2001Q1
443,2001-03-22,2001,2001Q1,March,12,22,Thursday,2001,2001Q1
444,2001-03-23,2001,2001Q1,March,12,23,Friday,2001,2001Q1
445,2001-03-24,2001,2001Q1,March,12,24,Saturday,2001,2001Q1
446,2001-03-25,2001,2001Q1,March,12,25,Sunday,2001,2001Q1
447,2001-03-26,2001,2001Q1,March,13,26,Monday,2001,2001Q1
448,2001-03-27,2001,2001Q1,March,13,27,Tuesday,2001,2001Q1
449,2001-03-28,2001,2001Q1,March,13,28,Wednesday,2001,2001Q1
450,2001-03-29,2001,2001Q1,March,13,29,Thursday,2001,2001Q1
451,2001-03-30,2001,2001Q1,March,13,30,Friday,2001,2001Q1
452,2001-03-31,2001,2001Q1,March,13,31,Saturday,2001,2001Q1
453,2001-04-01,2001,2001Q2,April,13,1,Sunday,2001,2001Q2
454,2001-04-02,2001,2001Q2,April,14,2,Monday,2001,2001Q2
455,2001-04-03,2001,2001Q2,April,14,3,Tuesday,2001,2001Q2
456,2001-04-04,2001,2001Q2,April,14,4,Wednesday,2001,2001Q2
457,2001-04-05,2001,2001Q2,April,14,5,Thursday,2001,2001Q2
458,2001-04-06,2001,2001Q2,April,14,6,Friday,2001,2001Q2
459,2001-04-07,2001,2001Q2,April,14,7,Saturday,2001,2001Q2
460,2001-04-08,2001,2001Q2,April,14,8,Sunday,2001,2001Q2
461,2001-04-09,2001,2001Q2,April,15,9,Monday,2001,2001Q2
462,2001-04-10,2001,2001Q2,April,15,10,Tuesday,2001,2001Q2
463,2001-04-11,2001,2001Q2,April,15,11,Wednesday,2001,2001Q2
464,2001-04-12,2001,2001Q2,April,15,12,Thursday,2001,2001Q2
465,2001-04-13,2001,2001Q2,April,15,13,Friday,2001,2001Q2
466,2001-04-14,2001,2001Q2,April,15,14,Saturday,2001,2001Q2
467,2001-04-15,2001,2001Q2,April,15,15,Sunday,2001,2001Q2
468,2001-04-16,2001,2001Q2,April,16,16,Monday,2001,2001Q2
469,2001-04-17,2001,2001Q2,April,16,17,Tuesday,2001,2001Q2
470,2001-04-18,2001,2001Q2,April,16,18,Wednesday,2001,2001Q2
471,2001-04-19,2001,2001Q2,April,16,19,Thursday,2001,2001Q2
472,2001-04-20,2001,2001Q2,April,16,20,Friday,2001,2001Q2
473,2001-04-21,2001,2001Q2,April,16,21,Saturday,2001,2001Q2
474,2001-04-22,2001,2001Q2,April,16,22,Sunday,2001,2001Q2
475,2001-04-23,2001,2001Q2,April,17,23,Monday,2001,2001Q2
476,2001-04-24,2001,2001Q2,April,17,24,Tuesday,2001,2001Q2
477,2001-04-25,2001,2001Q2,April,17,25,Wednesday,2001,2001Q2
478,2001-04-26,2001,2001Q2,April,17,26,Thursday,2001,2001Q2
479,2001-04-27,2001,2001Q2,April,17,27,Friday,2001,2001Q2
480,2001-04-28,2001,2001Q2,April,17,28,Saturday,2001,2001Q2
481,2001-04-29,2001,2001Q2,April,17,29,Sunday,2001,2001Q2
482,2001-04-30,2001,2001Q2,April,18,30,Monday,2001,2001Q2
483,2001-05-01,2001,2001Q2,May,18,1,Tuesday,2001,2001Q2
484,2001-05-02,2001,2001Q2,May,18,2,Wednesday,2001,2001Q2
485,2001-05-03,2001,2001Q2,May,18,3,Thursday,2001,2001Q2
486,2001-05-04,2001,2001Q2,May,18,4,Friday,2001,2001Q2
487,2001-05-05,2001,2001Q2,May,18,5,Saturday,2001,2001Q2
488,2001-05-06,2001,2001Q2,May,18,6,Sunday,2001,2001Q2
489,2001-05-07,2001,2001Q2,May,19,7,Monday,2001,2001Q2
490,2001-05-08,2001,2001Q2,May,19,8,Tuesday,2001,2001Q2
491,2001-05-09,2001,2001Q2,May,19,9,Wednesday,2001,2001Q2
492,2001-05-10,2001,2001Q2,May,19,10,Thursday,2001,2001Q2
493,2001-05-11,2001,2001Q2,May,19,11,Friday,2001,2001Q2
494,2001-05-12,2001,2001Q2,May,19,12,Saturday,2001,2001Q2
495,2001-05-13,2001,2001Q2,May,19,13,Sunday,2001,2001Q2
496,2001-05-14,2001,2001Q2,May,20,14,Monday,2001,2001Q2
497,2001-05-15,2001,2001Q2,May,20,15,Tuesday,2001,2001Q2
498,2001-05-16,2001,2001Q2,May,20,16,Wednesday,2001,2001Q2
499,2001-05-17,2001,2001Q2,May,20,17,Thursday,2001,2001Q2
500,2001-05-18,2001,2001Q2,May,20,18,Friday,2001,2001Q2
501,2001-05-19,2001,2001Q2,May,20,19,Saturday,2001,2001Q2
502,2001-05-20,2001,2001Q2,May,20,20,Sunday,2001,2001Q2
503,2001-05-21,2001,2001Q2,May,21,21,Monday,2001,2001Q2
504,2001-05-22,2001,2001Q2,May,21,22,Tuesday,2001,2001Q2
505,2001-05-23,2001,2001Q2,May,21,23,Wednesday,2001,2001Q2
506,2001-05-24,2001,2001Q2,May,21,24,Thursday,2001,2001Q2
507,2001-05-25,2001,2001Q2,May,21,25,Friday,2001,2001Q2
508,2001-05-26,2001,2001Q2,May,21,26,Saturday,2001,2001Q2
509,2001-05-27,2001,2001Q2,May,21,27,Sunday,2001,2001Q2
510,2001-05-28,2001,2001Q2,May,22,28,Monday,2001,2001Q2
511,2001-05-29,2001,2001Q2,May,22,29,Tuesday,2001,2001Q2
512,2001-05-30,2001,2001Q2,May,22,30,Wednesday,2001,2001Q2
513,2001-05-31,2001,2001Q2,May,22,31,Thursday,2001,2001Q2
514,2001-06-01,2001,2001Q2,June,22,1,Friday,2001,2001Q2
515,2001-06-02,2001,2001Q2,June,22,2,Saturday,2001,2001Q2
516,2001-06-03,2001,2001Q2,June,22,3,Sunday,2001,2001Q2
517,2001-06-04,2001,2001Q2,June,23,4,Monday,2001,2001Q2
518,2001-06-05,2001,2001Q2,June,23,5,Tuesday,2001,2001Q2
519,2001-06-06,2001,2001Q2,June,23,6,Wednesday,2001,2001Q2
520,2001-06-07,2001,2001Q2,June,23,7,Thursday,2001,2001Q2
521,2001-06-08,2001,2001Q2,June,23,8,Friday,2001,2001Q2
522,2001-06-09,2001,2001Q2,June,23,9,Saturday,2001,2001Q2
523,2001-06-10,2001,2001Q2,June,23,10,Sunday,2001,2001Q2
524,2001-06-11,2001,2001Q2,June,24,11,Monday,2001,2001Q2
525,2001-06-12,2001,2001Q2,June,24,12,Tuesday,2001,2001Q2
526,2001-06-13,2001,2001Q2,June,24,13,Wednesday,2001,2001Q2
527,2001-06-14,2001,2001Q2,June,24,14,Thursday,2001,2001Q2
528,2001-06-15,2001,2001Q2,June,24,15,Friday,2001,2001Q2
529,2001-06-16,2001,2001Q2,June,24,16,Saturday,2001,2001Q2
530,2001-06-17,2001,2001Q2,June,24,17,Sunday,2001,2001Q2
531,2001-06-18,2001,2001Q2,June,25,18,Monday,2001,2001Q2
532,2001-06-19,2001,2001Q2,June,25,19,Tuesday,2001,2001Q2
533,2001-06-20,2001,2001Q2,June,25,20,Wednesday,2001,2001Q2
534,2001-06-21,2001,2001Q2,June,25,21,Thursday,2001,2001Q2
535,2001-06-22,2001,2001Q2,June,25,22,Friday,2001,2001Q2
536,2001-06-23,2001,2001Q2,June,25,23,Saturday,2001,2001Q2
537,2001-06-24,2001,2001Q2,June,25,24,Sunday,2001,2001Q2
538,2001-06-25,2001,2001Q2,June,26,25,Monday,2001,2001Q2
539,2001-06-26,2001,2001Q2,June,26,26,Tuesday,2001,2001Q2
540,2001-06-27,2001,2001Q2,June,26,27,Wednesday,2001,2001Q2
541,2001-06-28,2001,2001Q2,June,26,28,Thursday,2001,2001Q2
542,2001-06-29,2001,2001Q2,June,26,29,Friday,2001,2001Q2
543,2001-06-30,2001,2001Q2,June,26,30,Saturday,2001,2001Q2
544,2001-07-01,2001,2001Q3,July,26,1,Sunday,2001,2001Q3
545,2001-07-02,2001,2001Q3,July,27,2,Monday,2001,2001Q3
546,2001-07-03,2001,2001Q3,July,27,3,Tuesday,2001,2001Q3
547,2001-07-04,2001,2001Q3,July,27,4,Wednesday,2001,2001Q3
548,2001-07-05,2001,2001Q3,July,27,5,Thursday,2001,2001Q3
549,2001-07-06,2001,2001Q3,July,27,6,Friday,2001,2001Q3
550,2001-07-07,2001,2001Q3,July,27,7,Saturday,2001,2001Q3
551,2001-07-08,2001,2001Q3,July,27,8,Sunday,2001,2001Q3
552,2001-07-09,2001,2001Q3,July,28,9,Monday,2001,2001Q3
553,2001-07-10,2001,2001Q3,July,28,10,Tuesday,2001,2001Q3
554,2001-07-11,2001,2001Q3,July,28,11,Wednesday,2001,2001Q3
555,2001-07-12,2001,2001Q3,July,28,12,Thursday,2001,2001Q3
556,2001-07-13,2001,2001Q3,July,28,13,Friday,2001,2001Q3
557,2001-07-14,2001,2001Q3,July,28,14,Saturday,2001,2001Q3
558,2001-07-15,2001,2001Q3,July,28,15,Sunday,2001,2001Q3
559,2001-07-16,2001,2001Q3,July,29,16,Monday,2001,2001Q3
560,2001-07-17,2001,2001Q3,July,29,17,Tuesday,2001,2001Q3
561,2001-07-18,2001,2001Q3,July,29,18,Wednesday,2001,2001Q3
562,2001-07-19,2001,2001Q3,July,29,19,Thursday,2001,2001Q3
563,2001-07-20,2001,2001Q3,July,29,20,Friday,2001,2001Q3
564,2001-07-21,2001,2001Q3,July,29,21,Saturday,2001,2001Q3
565,2001-07-22,2001,2001Q3,July,29,22,Sunday,2001,2001Q3
566,2001-07-23,2001,2001Q3,July,30,23,Monday,2001,2001Q3
567,2001-07-24,2001,2001Q3,July,30,24,Tuesday,2001,2001Q3
568,2001-07-25,2001,2001Q3,July,30,25,Wednesday,2001,2001Q3
569,2001-07-26,2001,2001Q3,July,30,26,Thursday,2001,2001Q3
570,2001-07-27,2001,2001Q3,July,30,27,Friday,2001,2001Q3
571,2001-07-28,2001,2001Q3,July,30,28,Saturday,2001,2001Q3
572,2001-07-29,2001,2001Q3,July,30,29,Sunday,2001,2001Q3
573,2001-07-30,2001,2001Q3,July,31,30,Monday,2001,2001Q3
574,2001-07-31,2001,2001Q3,July,31,31,Tuesday,2001,2001Q3
575,2001-08-01,2001,2001Q3,August,31,1,Wednesday,2001,2001Q3
576,2001-08-02,2001,2001Q3,August,31,2,Thursday,2001,2001Q3
577,2001-08-03,2001,2001Q3,August,31,3,Friday,2001,2001Q3
578,2001-08-04,2001,2001Q3,August,31,4,Saturday,2001,2001Q3
579,2001-08-05,2001,2001Q3,August,31,5,Sunday,2001,2001Q3
580,2001-08-06,2001,2001Q3,August,32,6,Monday,2001,2001Q3
581,2001-08-07,2001,2001Q3,August,32,7,Tuesday,2001,2001Q3
582,2001-08-08,2001,2001Q3,August,32,8,Wednesday,2001,2001Q3
583,2001-08-09,2001,2001Q3,August,32,9,Thursday,2001,2001Q3
584,2001-08-10,2001,2001Q3,August,32,10,Friday,2001,2001Q3
585,2001-08-11,2001,2001Q3,August,32,11,Saturday,2001,2001Q3
586,2001-08-12,2001,2001Q3,August,32,12,Sunday,2001,2001Q3
587,2001-08-13,2001,2001Q3,August,33,13,Monday,2001,2001Q3
588,2001-08-14,2001,2001Q3,August,33,14,Tuesday,2001,2001Q3
589,2001-08-15,2001,2001Q3,August,33,15,Wednesday,2001,2001Q3
590,2001-08-16,2001,2001Q3,August,33,16,Thursday,2001,2001Q3
591,2001-08-17,2001,2001Q3,August,33,17,Friday,2001,2001Q3
592,2001-08-18,2001,2001Q3,August,33,18,Saturday,2001,2001Q3
593,2001-08-19,2001,2001Q3,August,33,19,Sunday,2001,2001Q3
594,2001-08-20,2001,2001Q3,August,34,20,Monday,2001,2001Q3
595,2001-08-21,2001,2001Q3,August,34,21,Tuesday,2001,2001Q3
596,2001-08-22,2001,2001Q3,August,34,22,Wednesday,2001,2001Q3
597,2001-08-23,2001,2001Q3,August,34,23,Thursday,2001,2001Q3
598,2001-08-24,2001,2001Q3,August,34,24,Friday,2001,2001Q3
599,2001-08-25,2001,2001Q3,August,34,25,Saturday,2001,2001Q3
600,2001-08-26,2001,2001Q3,August,34,26,Sunday,2001,2001Q3
601,2001-08-27,2001,2001Q3,August,35,27,Monday,2001,2001Q3
602,2001-08-28,2001,2001Q3,August,35,28,Tuesday,2001,2001Q3
603,2001-08-29,2001,2001Q3,August,35,29,Wednesday,2001,2001Q3
604,2001-08-30,2001,2001Q3,August,35,30,Thursday,2001,2001Q3
605,2001-08-31,2001,2001Q3,August,35,31,Friday,2001,2001Q3
606,2001-09-01,2001,2001Q3,September,35,1,Saturday,2001,2001Q3
607,2001-09-02,2001,2001Q3,September,35,2,Sunday,2001,2001Q3
608,2001-09-03,2001,2001Q3,September,36,3,Monday,2001,2001Q3
609,2001-09-04,2001,2001Q3,September,36,4,Tuesday,2001,2001Q3
610,2001-09-05,2001,2001Q3,September,36,5,Wednesday,2001,2001Q3
611,2001-09-06,2001,2001Q3,September,36,6,Thursday,2001,2001Q3
612,2001-09-07,2001,2001Q3,September,36,7,Friday,2001,2001Q3
613,2001-09-08,2001,2001Q3,September,36,8,Saturday,2001,2001Q3
614,2001-09-09,2001,2001Q3,September,36,9,Sunday,2001,2001Q3
615,2001-09-10,2001,2001Q3,September,37,10,Monday,2001,2001Q3
616,2001-09-11,2001,2001Q3,September,37,11,Tuesday,2001,2001Q3
617,2001-09-12,2001,2001Q3,September,37,12,Wednesday,2001,2001Q3
618,2001-09-13,2001,2001Q3,September,37,13,Thursday,2001,2001Q3
619,2001-09-14,2001,2001Q3,September,37,14,Friday,2001,2001Q3
620,2001-09-15,2001,2001Q3,September,37,15,Saturday,2001,2001Q3
621,2001-09-16,2001,2001Q3,September,37,16,Sunday,2001,2001Q3
622,2001-09-17,2001,2001Q3,September,38,17,Monday,2001,2001Q3
623,2001-09-18,2001,2001Q3,September,38,18,Tuesday,2001,2001Q3
624,2001-09-19,2001,2001Q3,September,38,19,Wednesday,2001,2001Q3
625,2001-09-20,2001,2001Q3,September,38,20,Thursday,2001,2001Q3
626,2001-09-21,2001,2001Q3,September,38,21,Friday,2001,2001Q3
627,2001-09-22,2001,2001Q3,September,38,22,Saturday,2001,2001Q3
628,2001-09-23,2001,2001Q3,September,38,23,Sunday,2001,2001Q3
629,2001-09-24,2001,2001Q3,September,39,24,Monday,2001,2001Q3
630,2001-09-25,2001,2001Q3,September,39,25,Tuesday,2001,2001Q3
631,2001-09-26,2001,2001Q3,September,39,26,Wednesday,2001,2001Q3
632,2001-09-27,2001,2001Q3,September,39,27,Thursday,2001,2001Q3
633,2001-09-28,2001,2001Q3,September,39,28,Friday,2001,2001Q3
634,2001-09-29,2001,2001Q3,September,39,29,Saturday,2001,2001Q3
635,2001-09-30,2001,2001Q3,September,39,30,Sunday,2001,2001Q3
636,2001-10-01,2001,2001Q4,October,40,1,Monday,2001,2001Q4
637,2001-10-02,2001,2001Q4,October,40,2,Tuesday,2001,2001Q4
638,2001-10-03,2001,2001Q4,October,40,3,Wednesday,2001,2001Q4
639,2001-10-04,2001,2001Q4,October,40,4,Thursday,2001,2001Q4
640,2001-10-05,2001,2001Q4,October,40,5,Friday,2001,2001Q4
641,2001-10-06,2001,2001Q4,October,40,6,Saturday,2001,2001Q4
642,2001-10-07,2001,2001Q4,October,40,7,Sunday,2001,2001Q4
643,2001-10-08,2001,2001Q4,October,41,8,Monday,2001,2001Q4
644,2001-10-09,2001,2001Q4,October,41,9,Tuesday,2001,2001Q4
645,2001-10-10,2001,2001Q4,October,41,10,Wednesday,2001,2001Q4
646,2001-10-11,2001,2001Q4,October,41,11,Thursday,2001,2001Q4
647,2001-10-12,2001,2001Q4,October,41,12,Friday,2001,2001Q4
648,2001-10-13,2001,2001Q4,October,41,13,Saturday,2001,2001Q4
649,2001-10-14,2001,2001Q4,October,41,14,Sunday,2001,2001Q4
650,2001-10-15,2001,2001Q4,October,42,15,Monday,2001,2001Q4
651,2001-10-16,2001,2001Q4,October,42,16,Tuesday,2001,2001Q4
652,2001-10-17,2001,2001Q4,October,42,17,Wednesday,2001,2001Q4
653,2001-10-18,2001,2001Q4,October,42,18,Thursday,2001,2001Q4
654,2001-10-19,2001,2001Q4,October,42,19,Friday,2001,2001Q4
655,2001-10-20,2001,2001Q4,October,42,20,Saturday,2001,2001Q4
656,2001-10-21,2001,2001Q4,October,42,21,Sunday,2001,2001Q4
657,2001-10-22,2001,2001Q4,October,43,22,Monday,2001,2001Q4
658,2001-10-23,2001,2001Q4,October,43,23,Tuesday,2001,2001Q4
659,2001-10-24,2001,2001Q4,October,43,24,Wednesday,2001,2001Q4
660,2001-10-25,2001,2001Q4,October,43,25,Thursday,2001,2001Q4
661,2001-10-26,2001,2001Q4,October,43,26,Friday,2001,2001Q4
662,2001-10-27,2001,2001Q4,October,43,27,Saturday,2001,2001Q4
663,2001-10-28,2001,2001Q4,October,43,28,Sunday,2001,2001Q4
664,2001-10-29,2001,2001Q4,October,44,29,Monday,2001,2001Q4
665,2001-10-30,2001,2001Q4,October,44,30,Tuesday,2001,2001Q4
666,2001-10-31,2001,2001Q4,October,44,31,Wednesday,2001,2001Q4
667,2001-11-01,2001,2001Q4,November,44,1,Thursday,2001,2001Q4
668,2001-11-02,2001,2001Q4,November,44,2,Friday,2001,2001Q4
669,2001-11-03,2001,2001Q4,November,44,3,Saturday,2001,2001Q4
670,2001-11-04,2001,2001Q4,November,44,4,Sunday,2001,2001Q4
671,2001-11-05,2001,2001Q4,November,45,5,Monday,2001,2001Q4
672,2001-11-06,2001,2001Q4,November,45,6,Tuesday,2001,2001Q4
673,2001-11-07,2001,2001Q4,November,45,7,Wednesday,2001,2001Q4
674,2001-11-08,2001,2001Q4,November,45,8,Thursday,2001,2001Q4
675,2001-11-09,2001,2001Q4,November,45,9,Friday,2001,2001Q4
676,2001-11-10,2001,2001Q4,November,45,10,Saturday,2001,2001Q4
677,2001-11-11,2001,2001Q4,November,45,11,Sunday,2001,2001Q4
678,2001-11-12,2001,2001Q4,November,46,12,Monday,2001,2001Q4
679,2001-11-13,2001,2001Q4,November,46,13,Tuesday,2001,2001Q4
680,2001-11-14,2001,2001Q4,November,46,14,Wednesday,2001,2001Q4
681,2001-11-15,2001,2001Q4,November,46,15,Thursday,2001,2001Q4
682,2001-11-16,2001,2001Q4,November,46,16,Friday,2001,2001Q4
683,2001-11-17,2001,2001Q4,November,46,17,Saturday,2001,2001Q4
684,2001-11-18,2001,2001Q4,November,46,18,Sunday,2001,2001Q4
685,2001-11-19,2001,2001Q4,November,47,19,Monday,2001,2001Q4
686,2001-11-20,2001,2001Q4,November,47,20,Tuesday,2001,2001Q4
687,2001-11-21,2001,2001Q4,November,47,21,Wednesday,2001,2001Q4
688,2001-11-22,2001,2001Q4,November,47,22,Thursday,2001,2001Q4
689,2001-11-23,2001,2001Q4,November,47,23,Friday,2001,2001Q4
690,2001-11-24,2001,2001Q4,November,47,24,Saturday,2001,2001Q4
691,2001-11-25,2001,2001Q4,November,47,25,Sunday,2001,2001Q4
692,2001-11-26,2001,2001Q4,November,48,26,Monday,2001,2001Q4
693,2001-11-27,2001,2001Q4,November,48,27,Tuesday,2001,2001Q4
694,2001-11-28,2001,2001Q4,November,48,28,Wednesday,2001,2001Q4
695,2001-11-29,2001,2001Q4,November,48,29,Thursday,2001,2001Q4
696,2001-11-30,2001,2001Q4,November,48,30,Friday,2001,2001Q4
697,2001-12-01,2001,2001Q4,December,48,1,Saturday,2001,2001Q4
698,2001-12-02,2001,2001Q4,December,48,2,Sunday,2001,2001Q4
699,2001-12-03,2001,2001Q4,December,49,3,Monday,2001,2001Q4
700,2001-12-04,2001,2001Q4,December,49,4,Tuesday,2001,2001Q4
701,2001-12-05,2001,2001Q4,December,49,5,Wednesday,2001,2001Q4
702,2001-12-06,2001,2001Q4,December,49,6,Thursday,2001,2001Q4
703,2001-12-07,2001,2001Q4,December,49,7,Friday,2001,2001Q4
704,2001-12-08,2001,2001Q4,December,49,8,Saturday,2001,2001Q4
705,2001-12-09,2001,2001Q4,December,49,9,Sunday,2001,2001Q4
706,2001-12-10,2001,2001Q4,December,50,10,Monday,2001,2001Q4
707,2001-12-11,2001,2001Q4,December,50,11,Tuesday,2001,2001Q4
708,2001-12-12,2001,2001Q4,December,50,12,Wednesday,2001,2001Q4
709,2001-12-13,2001,2001Q4,December,50,13,Thursday,2001,2001Q4
710,2001-12-14,2001,2001Q4,December,50,14,Friday,2001,2001Q4
711,2001-12-15,2001,2001Q4,December,50,15,Saturday,2001,2001Q4
712,2001-12-16,2001,2001Q4,December,50,16,Sunday,2001,2001Q4
713,2001-12-17,2001,2001Q4,December,51,17,Monday,2001,2001Q4
714,2001-12-18,2001,2001Q4,December,51,18,Tuesday,2001,2001Q4
715,2001-12-19,2001,2001Q4,December,51,19,Wednesday,2001,2001Q4
716,2001-12-20,2001,2001Q4,December,51,20,Thursday,2001,2001Q4
717,2001-12-21,2001,2001Q4,December,51,21,Friday,2001,2001Q4
718,2001-12-22,2001,2001Q4,December,51,22,Saturday,2001,2001Q4
719,2001-12-23,2001,2001Q4,December,51,23,Sunday,2001,2001Q4
720,2001-12-24,2001,2001Q4,December,52,24,Monday,2001,2001Q4
721,2001-12-25,2001,2001Q4,December,52,25,Tuesday,2001,2001Q4
722,2001-12-26,2001,2001Q4,December,52,26,Wednesday,2001,2001Q4
723,2001-12-27,2001,2001Q4,December,52,27,Thursday,2001,2001Q4
724,2001-12-28,2001,2001Q4,December,52,28,Friday,2001,2001Q4
725,2001-12-29,2001,2001Q4,December,52,29,Saturday,2001,2001Q4
726,2001-12-30,2001,2001Q4,December,52,30,Sunday,2001,2001Q4
727,2001-12-31,2001,2001Q4,December,1,31,Monday,2001,2001Q4
728,2002-01-01,2002,2002Q1,January,1,1,Tuesday,2002,2002Q1
729,2002-01-02,2002,2002Q1,January,1,2,Wednesday,2002,2002Q1
730,2002-01-03,2002,2002Q1,January,1,3,Thursday,2002,2002Q1
731,2002-01-04,2002,2002Q1,January,1,4,Friday,2002,2002Q1
732,2002-01-05,2002,2002Q1,January,1,5,Saturday,2002,2002Q1
